stage,arm,seed,run_id,resumed,runner_wall_seconds,model_load_seconds,calib_seconds,patch_seconds,complete_persistent_model_bytes,quality_runtime_model_bytes,packed_weight_bytes,peak_vram_bytes_patch,peak_vram_bytes_eval,mean_teacher_kl,p95_teacher_kl,top1_agreement,trajectory_token_agreement,exact_trajectory_rate,mean_matching_prefix,kv_mean_teacher_kl,kv_top1_agreement,ppl_wikitext2,ppl_wikitext2_relative_to_source,ppl_c4,ppl_c4_relative_to_source
w4a8,source_fp16,0,qwen35_4b_w4a8_e8_trials_cuda_eval.kv_cache=False_patch.activation_bits=None_patch.enabled=False_stage_protocol=qwen35-next-stage-v1_stage_name=w4a8_stage_arm=source_fp16_stage_code_revision=8ad3b8e6c8095_623b3abea492_s0,False,131.186603751,41.63325255500001,,0.00015203700002075493,9078531392,9078531392,,9188791808,15491324928,-1.536952719475569e-09,7.450577044210149e-08,1.0,,,,,,9.586260795593262,0.0,14.020668983459473,0.0
w4a8,promoted_w4,0,qwen35_4b_w4a8_e8_trials_cuda_eval.kv_cache=False_patch.activation_bits=None_patch.rotation=fwht_patch.share_rotations=False_patch.train_rotation=None_quant.bias_correction=none_quant.scale_bits=16_stage_45a17c47a4c5_s0,False,2442.1597491069997,5.90713921300005,2077.719646332,280.664553395,3787286336,10917603136,1838284800,20285633024,17236929536,0.022257535658237286,0.07056654244661331,0.9271037181996086,,,,,,9.848016738891602,0.027305322573601076,14.268929481506348,0.017706751249869424
w4a8,optimized_w4,0,qwen35_4b_w4a8_e8_trials_cuda_eval.kv_cache=False_patch.activation_bits=None_stage_protocol=qwen35-next-stage-v1_stage_name=w4a8_stage_arm=optimized_w4_stage_code_revision=8ad3b8e6c80952ff5b8ffe57f088f125_45339960fa37_s0,False,1796.5388901689998,5.605182179000167,0.0,1737.4049518190004,3789359936,10919676736,1810867200,22458403840,18103833600,3.047405862528284,8.056464195251465,0.312133072407045,,,,,,243.15858459472656,24.365321242512504,412.15264892578125,28.39607585144531
w4a8,w4a8,0,qwen35_4b_w4a8_e8_trials_cuda_eval.kv_cache=False_patch.activation_bits=8_patch.rotation=fwht_patch.share_rotations=False_patch.train_rotation=None_quant.bias_correction=none_quant.scale_bits=16_stage_pro_32acd6ce3ed0_s0,False,331.2456318050008,5.65938469699995,0.0,281.48222494899983,3787286336,10917603136,1838284800,20294021632,17246490624,0.023801094398573187,0.07761544734239578,0.9271037181996086,,,,,,9.868668556213379,0.029459636728216054,14.279404640197754,0.01845387385177677
w4a8,w4a8_e8,0,qwen35_4b_w4a8_e8_trials_cuda_patch.rotation=fwht_patch.share_rotations=False_patch.train_rotation=None_quant.bias_correction=none_quant.scale_bits=16_stage_protocol=qwen35-next-stage-v1_stage_name=w4a8_s_091cc8c16b1f_s0,False,972.2975340550001,5.577163350999399,0.0,280.70011258500017,3787286336,10917603136,1838284800,20294021632,17449090048,0.023801094398573187,0.07761544734239578,0.9271037181996086,,,,0.0296004912099761,0.921875,9.868668556213379,0.029459636728216054,14.279404640197754,0.01845387385177677
